,rmse,skill
299,0.9014836110160535,-7.79350893471206
598,0.23346830295174328,0.1726642932741509
899,0.8127837339668844,-6.077814643807739
1198,0.2442210798764147,0.31930772822790854
1499,0.41307785821839466,-0.8191576937150393
1798,,
2099,3.9660732971897312,0.055438940107412904
2398,1.8023032323679489,0.32634195271320454
2699,1.1838576888459684,-0.0241855902755419
2999,0.9047954393743072,-7.654226253291872
3298,1.30740501610145,-0.9553980511811051
3599,1.1733204858086117,0.14996185421057429
3898,,
4199,2.7139988656792173,-0.043203857526690204
4498,0.16963882956532692,0.7954125361925795
4799,0.08304507158836907,0.9676552100394049
5098,0.14265165589453338,0.8753534610020073
5399,0.1510699078142054,0.8715396974716645
5699,0.9432542242888972,-7.368019876302403
5998,0.364187301142694,0.47345268886519365
6299,0.2145208741949971,0.8259385080882408
6598,0.21323909337773736,0.8042085309980955
6899,0.1513271683518893,0.9022972658156166
7198,0.3005796961749574,0.5377978002524977
7499,0.1526662682229531,0.924082846423831
7798,0.14224121314775537,0.9448048806337517
8099,0.1679126109241333,0.9107714665152429
8399,0.14645622004412714,0.9310362252239923
8698,0.13440032481904327,0.9300839139453453
8999,0.1266542984968813,0.9311846485335012
9298,0.11829716262264595,0.9439699693364166
9599,0.7802232132984102,-2.0978102968321246
9898,0.332344779583691,0.35042630911137307
10199,0.9871913172323848,-4.012550400733711
10498,0.5363951215442277,-0.5204191654194854
10799,0.8613511869999964,-2.9840985921347407
11099,1.14098998619598,-5.132146446635705
11398,0.9194726977735687,-2.7597296625813326
11699,1.1922334174234117,-4.4938029615594
11998,0.7888027605546062,-1.658579488758194
12299,1.0932393867112364,-2.9201483740493526
12598,0.8604909339112267,-1.3064624471990363
12899,0.962709052279493,-1.2300059802353052
13198,1.5381189260135062,-4.5080951797470865
13499,1.9006589621529697,-5.646288586508275
13799,1.207085172056586,-0.8545969791742756
14098,1.1864838309302885,-1.4365383358087156
14399,1.0831525569989076,-0.2825414103062378
14698,1.1300040163167677,-0.3668748740495964
14999,1.508156815206278,-0.43301286688841856
15298,1.2434411811815984,0.2935839033324332
15599,1.6045698928189587,-0.13345562946329315
15898,2.202404215216472,-4.101236209016654
16199,1.3743054868233606,-0.05932727690448547
16499,1.6129552224852417,-0.008905221310903322
16798,1.4991244165068545,0.093549236628096
17099,1.51637544913848,-0.017984182180521335
17398,1.2954039205511818,0.1450262200731004
17699,1.5406960555751796,-0.17485485933233846
17998,1.8513916270250894,-3.1479163483671018
18299,1.3648424445265346,-0.49663623474202123
18598,0.8812533340209046,0.33871329424224716
18899,0.8320995710797048,0.44582025944242487
19199,1.2414697465353683,-1.0766012866400838
19498,0.7802602555038798,0.09405787669524202
19799,0.8991590015798402,-0.5224050096292121
20098,1.476878553714966,-3.7433140634140702
20399,1.1769409916478473,0.02740950774634765
20698,0.8592883082201721,-0.9103063632538329
20999,1.374621781239571,-7.282708928717362
21298,0.5401962143549868,-0.032866682288219984
21599,0.599014683845077,-0.21222702379622427
21899,0.7616335558560311,-1.1518004164561075
22198,0.4888127610230233,0.07081354175079069
22499,0.7812368745578995,-1.1108739181992435
22798,0.6297226505900475,-0.9157732995275332
23099,0.7695851755477645,-1.2279005675642654
23398,0.853695431246866,-2.941913866823217
23699,0.8639734110364493,-1.8004428947430031
23998,0.571022290910335,-0.638167064011874
24299,0.6917040821919094,-0.45758430105763837
