,rmse,skill
299,0.4118048597334349,-0.7852307931052556
598,0.43353876386539336,-0.9629128010776056
899,0.3530018661862757,-0.5094994539450353
1198,0.3659642858608127,-0.5522623062532386
1499,0.33317796486958173,-0.20634085616113107
1798,0.4084975907962509,-0.48400851890474184
2099,4.444155746529656,-0.1374120332233817
2398,2.7954394301195356,-0.22359156225010457
2699,1.4862845679095855,-0.16232859186490245
2999,0.3731654795493545,-0.08321347109434396
3298,0.9520908782501305,-0.4515276066645577
3599,1.5218916121572859,-0.21773600420715167
3898,0.5705307739034303,-0.5834957451188916
4199,3.119922928263118,-0.26488489508743185
4498,0.32497727470448295,0.23962363127017516
4799,0.1836549269867859,0.7566539575641115
5098,0.1253637835275088,0.8504619926841124
5399,0.12490883906349887,0.8560732126140673
5699,0.17672577904297468,0.8095485863840568
5998,0.43588914760468805,0.2790631702805967
6299,0.1989495150567763,0.8834523984357492
6598,0.08004390557762116,0.9736006312698385
6899,0.11091352748081243,0.9511703139134436
7198,0.12349126667748767,0.9426433146036588
7499,0.13810349523427504,0.8826708116069141
7798,0.23614926968581296,0.6910024754990101
8099,0.24433708651413985,0.751682082298434
8399,0.1357053677707168,0.8911420133662681
8698,0.08922577007141556,0.9455303095227451
8999,0.09975667625944268,0.9265821671670929
9298,0.11023988047728955,0.9359917289262953
9599,0.1817776943744157,0.7791892336693028
9898,0.22284803676977433,0.6334337381416435
10199,0.2288116021622898,0.6302270270630788
10498,0.21178868389814887,0.6779535443887688
10799,0.2750302339128152,0.5138036547634883
11099,0.31327427511610145,0.39575036233455596
11398,0.33979747711159974,0.3571815745543997
11699,0.3217398658623256,0.4984549080829672
11998,0.38336721150487524,0.36834513626733056
12299,0.406702431643003,0.38941309042006744
12598,0.4314223833925104,0.4068514430264246
12899,0.3958074381878621,0.571867792212295
13198,0.5368903180029616,0.482665441312066
13499,0.9491442505960267,0.10769458796377074
13799,0.4740550751159501,0.609227566838648
14098,0.3521361060303052,0.8327369680160879
14399,0.3002263271627992,0.8658055661880616
14698,0.35486466037617753,0.8500246764733639
14999,0.6510945677757803,0.7182015891919624
15298,0.5097986709204633,0.7767287902145266
15599,0.409027113918487,0.8516459814328882
15898,0.5320803443162972,0.8347120485341715
16199,0.42263059925488977,0.8444673964289572
16499,0.5599277206555386,0.73282979662689
16798,0.4146070466071704,0.8571519197056833
17099,0.45152372493161064,0.8637040615111334
17398,0.36153178919509954,0.8766217377050392
17699,0.3136451620999645,0.9254337938246024
17998,0.4540379523962522,0.8059408902636358
18299,0.20461113413549606,0.9445795460713171
18598,0.19464008734451868,0.9410791836744479
18899,0.40088327434888577,0.8742523676743247
19199,0.24717508706583446,0.8860903003127669
19498,0.18376062629712764,0.9619160942323467
19799,0.22317910170306987,0.89276803387852
20098,0.22935158805712103,0.8750903915006369
20399,0.6702070001402326,0.4780056271482469
20698,0.14273628127152305,0.9643620541104013
20999,0.17990706526449618,0.9182560964721762
21298,0.10918756921274445,0.9550817515404971
21599,0.08173961361424828,0.9789547426583157
21899,0.09330311018564605,0.9747367777922599
22198,0.05136687854684537,0.9926204726206015
22499,0.12932989008337,0.9422998575199366
22798,0.07357267204390326,0.9800594108256957
23099,0.14682699029103838,0.9171646439520028
23398,0.11894283735958958,0.8995801979337065
23699,0.19343734351521424,0.831070592004975
23998,0.1893925400964474,0.8165355453675325
24299,0.2532420677646925,0.8207128581931293
24599,0.12040652838634786,0.910759052583321
24898,0.07921837468440723,0.9693447158596348
25199,0.1254949336523306,0.885695998250845
25498,0.0946377196939739,0.9187026211998909
25799,0.15389359860882232,0.802006073007954
26098,0.15751215754925518,0.7418922797621825
26399,0.14479870934551553,0.7921998725861031
26698,0.09693945547174515,0.8859804514250174
26999,0.10714810715007672,0.9066464396860958
27299,0.11351344299486803,0.8567491597165597
27598,0.13301339759902864,0.8606424102651459
27899,0.09323559889326284,0.9530778416474648
28198,0.1123744158355665,0.9029009459070673
28499,0.11003047319261891,0.9096817855095344
28798,0.25107240531763964,0.3908878696476039
29099,0.22120362236972116,0.6763954449707634
29398,0.07675595602616096,0.9522814976666811
29699,0.15137764477061064,0.8377509115817559
29999,0.14692254955325199,0.8689843138618549
30298,0.2858239831637233,-0.16058910094852452
30599,0.2597164765540237,0.2127042838568719
30898,0.18513801349141723,0.6106305385742237
31199,0.34278800815907107,-0.7317449583110098
31498,0.2480267087434459,0.17184626263382496
31799,0.13805487538563732,0.762901151903596
32098,0.200788526715849,0.5494337799786682
32399,0.20453680028451016,0.3658926683094985
32699,0.18499780515927744,0.5660921991298564
32998,0.1733857326668483,0.532231726583813
33299,0.32865031897174424,0.43007334943292497
33598,0.4849731007801291,0.5073198702271202
33899,0.20164317532275958,0.6204175985522518
34198,0.37374912433543933,0.37204562835132626
34499,0.9862510841145166,0.13908806959757725
34798,0.2104452195313908,0.7036712864136675
35099,0.08993718583525244,0.9219952638629536
35399,0.16777212322686086,0.6720056491836597
35698,0.6356767108377617,0.03228596416638785
35999,5.257265272266469,-0.11217215206532893
36298,1.8092285300731612,-0.08891761101870488
36599,1.1234398208523018,-0.07781022444066021
36898,0.3862773623731863,-1.0531917468461525
37199,8.504141383468395,-0.2538127148996687
37498,0.5342195748559804,0.24763450789859642
