,rmse,skill
299,0.4437679816806596,-1.0786231972034082
598,0.5572827122922169,-1.5971839491319897
899,0.46343671633786987,-1.2046908848398155
1198,0.4988131550810736,-1.3645173797358212
1499,0.505478428070242,-1.1455794956587608
1798,0.526831010226057,-1.1921928154920813
2099,4.564736698344852,-0.1462256593791782
2398,2.9586000124240344,-0.2472457929280838
2699,1.7516155641128865,-0.23465666764116522
2999,0.5318280484582893,-1.016874701719312
3298,1.0470639911399584,-0.7566653428346306
3599,1.8050825898575458,-0.5034440358574381
3898,0.5650197550352225,-1.1512652485672032
4199,3.4003440251690753,-0.4071446180054368
4498,0.6446907243566078,-1.3935602216251128
4799,0.5449981381497202,-0.9700472184448354
5098,0.49066910242083317,-0.8867519721661088
5399,0.5020544021391892,-0.9785769735995378
5699,0.496472584944979,-0.8598105663399824
5998,0.8268039922015781,-1.326481738103333
6299,0.6642057792584889,-0.8937609404118783
6598,0.5105415678101477,-0.7856395843653012
6899,0.5509430111435161,-0.6967467369737905
7198,0.48515340547384966,-0.6124580390069523
7499,0.5608644773566562,-0.636790293045409
7798,0.564813709261841,-0.6150321180288445
8099,0.6214364016036531,-0.5856659839290472
8399,0.5251441300041337,-0.5416566079296461
8698,0.5024462650132726,-0.398619021031444
8999,0.44818779523742375,-0.19622244861988092
9298,0.4164976133731852,-0.10280468058242187
9599,0.4233195932981701,-0.07073009969911359
9898,0.49584983968104596,-0.4216470326678041
10199,0.5100808417191468,-0.6314447740988991
10498,0.5485691037612206,-0.7450057764675964
10799,0.634643861698111,-1.0079486905960242
11099,0.7336595576808396,-1.2040656212693932
11398,0.7936437420986903,-1.3615868398608169
11699,0.8819545425170437,-1.4105746465099207
11998,0.9283983898245436,-1.506662118288821
12299,1.0175134767544758,-1.4579573750617834
12598,1.0696145498485654,-1.4306349676124115
12899,1.178551967482453,-1.360124707248394
13198,1.1402348557765136,-1.3040117117180832
13499,1.9962126086841638,-1.2512133761951305
13799,1.4787285689290148,-1.243646097738039
14098,1.2559607662296024,-1.203167619307124
14399,1.5090305252241867,-1.1783408319092463
14698,1.5084925617519669,-1.1647051434217603
14999,1.777198548331758,-1.1841737965865846
15298,2.077939540735018,-1.0204625878963807
15599,2.060774623080076,-1.1208667901021867
15898,2.0557219892514853,-1.0960851317397302
16199,1.8939701509479872,-1.1088403394887023
16499,2.09594936239022,-1.065378268898943
16798,2.1370798110620655,-1.050877705365929
17099,2.073594932583687,-1.1367631592657097
17398,2.0280087354149368,-1.0534407574987052
17699,1.8416078154002333,-0.985670097822533
17998,1.821285891064483,-0.9816587944589097
18299,1.5159279128745344,-0.9606745801016221
18598,1.4755393097383613,-0.9708883444024177
18899,1.5537833969046269,-0.9933596031032588
19199,1.38072920212262,-0.9876722767537913
19498,1.256208250597602,-0.9574111973867057
19799,1.240966906586028,-1.0863092612370218
20098,1.170911761317509,-1.0657627644131176
20399,1.6690274888352576,-0.7843232684873416
20698,1.0490974188962128,-1.059323199357665
20999,1.1438466565003798,-1.200043683383977
21298,1.0208032763522314,-1.1329314492476796
21599,1.0092426802943613,-1.1335521853595147
21899,1.0383446543753798,-1.1377081432509972
22198,1.0301165134702872,-1.1914356485958488
22499,1.0041789429749166,-1.1445679932380077
22798,0.9185333327920462,-1.1771783404657845
23099,1.004959080708713,-1.192886928053265
23398,0.9420984707665833,-1.2397679994494508
23699,1.0771962812202869,-1.2722671040935998
23998,0.9317320079563979,-1.2315570797121311
24299,1.1525081477642687,-1.197610971002237
24599,0.8760642863753797,-1.4145104961255726
24898,0.9038606567364909,-1.326748806849742
