,rmse,skill
299,0.4107663138892218,-0.7434257450126542
598,0.3871617561631501,-0.6272753935190016
899,0.31628282471548275,-0.25424131655359394
1198,0.30930962844958043,-0.17897188015497978
1499,0.3007966350057034,0.028411524040504066
1798,0.35426538625106235,-0.1368835009945275
2099,4.39795890587278,-0.13086407617467044
2398,2.677350790191891,-0.20441749279486743
2699,1.357956875133424,-0.11009700990399196
2999,0.28948812045975997,0.4513175113199692
3298,0.7548290992038024,0.10848324393995035
3599,1.3111730945760474,0.0296166426671165
3898,0.39997383264739056,0.32212152787180093
4199,2.9914650734530763,-0.16068387336649725
4498,0.1839900771349921,0.7304013452510865
4799,0.094231128907388,0.9584244106341178
5098,0.06942727315062791,0.9592557779314789
5399,0.09400491060700157,0.9362710696515253
5699,0.15988759984786402,0.8584552993345819
5998,0.3934161010809024,0.4264282747405538
6299,0.16284063607882293,0.9253696967365701
6598,0.10715511517975428,0.9465496888041885
6899,0.09493395773180287,0.9681178709014843
7198,0.15983589433686404,0.8901489649036325
7499,0.12074592965820607,0.9344020147794422
7798,0.11177908701017397,0.9570068033150213
8099,0.14238580499893053,0.9431143715146417
8399,0.08989064031695491,0.9632559382209874
8698,0.09173707229033372,0.9463362892610243
8999,0.0643164288379527,0.9687163339544206
9298,0.09941289414170718,0.9553871079213226
9599,0.14843311268101034,0.8775317141154156
9898,0.18688603546546984,0.7499455619622395
10199,0.2061946157043787,0.6881656029648109
10498,0.24111127813631766,0.594771535678003
10799,0.29997396070050725,0.4428341638041047
11099,0.32851426211599916,0.3381865888044251
11398,0.30200017298710163,0.511608581011141
11699,0.2918612906818817,0.6025795017110214
11998,0.3250800570650203,0.5152351020361879
12299,0.42891269112764635,0.31351042337503165
12598,0.4096890150578327,0.5239715028242702
12899,0.41947925926086427,0.4945556554164099
13198,0.7406336953037357,0.05971802597600484
13499,1.212383560411,-0.29640413055065284
13799,0.7799692146671032,0.0606058526493537
14098,0.5769775961827617,0.43116416296463944
14399,0.5685083626293039,0.527281131680976
14698,0.6506572992197972,0.4323110005750813
14999,0.9826334706195361,0.23385605983664337
15298,0.9620400365701234,0.334305863703641
15599,0.9371052968056185,0.2935589815960523
15898,0.9613509721465684,0.37785257038375086
16199,0.6669988032466179,0.5852767386011279
16499,0.8955418367102393,0.3625850291399223
16798,0.7039154606796969,0.615175529639582
17099,0.6601862620151345,0.6787723183363586
17398,0.5872249932585993,0.6932125057547396
17699,0.5184148897639262,0.7610306921388925
17998,0.6497061012215486,0.6024090223370129
18299,0.32885889947367325,0.8237418362491649
18598,0.28969448398029946,0.863475545278098
18899,0.4910547819769493,0.7758635788168379
19199,0.3486967030454781,0.7655579912415907
19498,0.29338805224438985,0.8529641217707103
19799,0.28446645089403233,0.7857258916554504
20098,0.3931232519660545,0.6566509119882167
20399,0.777521131572711,0.30741949474029695
20698,0.21277201341709265,0.8813579956930199
20999,0.22344167873179194,0.8745002841316472
21298,0.10847290547536668,0.9553008735615905
21599,0.10500398825278685,0.9473373414353373
21899,0.12787982957214827,0.950942762404526
22198,0.162017401552819,0.8828444743127244
22499,0.1651862759512228,0.8883534341476381
22798,0.1035324354601779,0.9549161644610116
23099,0.15223983846162203,0.9050886842885534
23398,0.1296312307774121,0.90489449363969
23699,0.2201087143048194,0.7725819693809175
23998,0.1749605416445156,0.7902714108475881
24299,0.31659782856436486,0.6930636008111902
24599,0.09807609944828982,0.9501427452093789
24898,0.10629124795683137,0.9377515603115941
25199,0.10042796961319247,0.9498526187960573
25498,0.10807444613430818,0.926899215698666
25799,0.14773231655853336,0.8586021323903036
26098,0.15040537265434717,0.7873992761100801
26399,0.16420233799222883,0.818873146236683
26698,0.12795351238034655,0.804333289865391
26999,0.10714857669310036,0.9239303055067631
27299,0.10354860110459083,0.9133978940062524
27598,0.12894156541974583,0.8516962748433127
27899,0.0894648465507775,0.9410730927858536
28198,0.15718480079895308,0.8256664100614418
28499,0.16473116600248472,0.7157174103973127
28798,0.25435811380078865,0.15938318959492692
29099,0.2180518342841099,0.7202299900125471
29398,0.06408942830633693,0.9632545352423706
29699,0.1022257332908975,0.9028877214545361
29999,0.22849749639881167,0.6525939409109992
30298,0.15166053236313431,0.8071779340572726
30599,0.20285733438975692,0.7364654407138502
30898,0.13572949992658778,0.8620889683974666
31199,0.25849083153710173,0.16459100749244315
31498,0.1197242523315684,0.8789547303329047
31799,0.14213460324613417,0.805052415654538
32098,0.1427863076225124,0.8290953030220651
32399,0.08603442129679649,0.9117163617151929
32699,0.07835578679487148,0.9560103838159029
32998,0.23353255710009937,0.48568246534027293
33299,0.28849372074835355,0.561500202144048
33598,0.6160669150182296,0.09951391598134218
33899,0.22790376705108795,0.5811908237839064
34198,0.5799479538218313,-0.23175819425432942
34499,1.1993607894147753,-0.19744894167220783
34798,0.25147837216209473,0.47985636354659844
35099,0.1370515900470292,0.6484668348193188
35399,0.17872876964371276,0.6213618668408971
35698,0.5848847065641307,0.20587825678835603
35999,5.344995508025917,-0.12473299345603328
36298,1.7316900185880602,-0.05735883351975746
36599,1.130391306062934,-0.0747611074314043
36898,0.43359588076772254,-1.29245359308465
37199,8.310366661065652,-0.2007949360014687
37498,0.534735709541797,0.11162353740789543
37799,0.8546956436007674,0.24598276308898037
38099,1.0824593312495407,0.10316985412205226
38398,0.19800133940565726,0.7897020479931877
38699,0.24308071847994553,0.4864803421301005
38998,1.1963215494119568,-1.6354987013830855
39299,97.92702871030542,-0.5016246609842454
39598,0.10140363376453337,0.8870701472841452
39899,0.06374200236017002,0.9702726754986195
40198,0.12695156445084393,0.41478567953510737
40499,0.11687500715619113,0.8087293324553049
40799,0.06191741964763907,0.9607728596713896
41098,0.07915197789009311,0.9007912846991415
41399,0.08750902474799166,0.9220100791775262
41698,0.08048177232907555,0.9183332058398728
41999,0.06265717409865927,0.96419897768549
42298,0.1265748328885193,0.7195632644631786
42599,0.1470968914945537,0.8228241460293688
42898,0.05614256002755174,0.9693234636727583
43199,0.05401456972668117,0.981049628163203
43499,0.0681614511842917,0.9579573039427696
43798,0.08937539340604804,0.9001004851637223
44099,0.9804641586298308,-1.1483020335827892
44398,40.49281103788896,-0.17847722378797504
44699,0.11430652384317168,0.8260163473932012
44998,0.13859822265208432,0.5470663505407483
45299,0.07452364853424358,0.9378417858141339
45598,0.06265640100861741,0.9556648707523673
45899,0.08169884688341505,0.9504070914562964
46199,0.06525092519164898,0.9626131474022916
46498,0.07741652779346485,0.9173472473702
46799,0.05047047758995728,0.9747368788323941
47098,0.07812768596336223,0.9345563602753657
47399,0.06449606306755612,0.9506399246687722
47698,0.11892274906795662,0.6279122871964211
47999,0.105058333427218,0.8825034973544252
48298,0.4567838561716002,-0.11982470609316609
48599,0.2062877761511777,0.3890444097992314
48899,0.7249569624411987,-0.21093558551615166
49198,0.8619999708886859,-0.18397815552887264
49499,0.43775801721198604,0.06998125226385099
49798,0.9259366540215335,-0.17721915643911657
50099,2.1558002135662484,-0.20896468261003975
50398,2.741675983057464,-0.17628591330797794
50699,4.932000882837561,-0.16045386182441734
50998,5.20376258368977,-0.16057013201588322
51299,7.46456002147961,-0.15079561960476529
51599,6.106090959058279,-0.1610239232070083
51898,2.7927354516794383,-0.11734649769497629
52199,7.881961802295791,-0.16519894278047298
52498,8.141697283235397,-0.1873538576185516
52799,9.870801302434511,-0.20181568388150017
53098,11.51770910309985,-0.24016053718025954
53399,7.924582902123076,-0.2119104533637619
53698,20.712453085047862,-0.24694147629258723
53999,39.24963387257961,-0.18331516192079422
54299,62.54968616046392,-0.25091827785167187
54598,86.61218729370596,-0.2087515845400525
55198,1.3368140947323646,0.2942358712099291
55499,1.8077362857139754,0.27358759032769553
55798,76.72707755216717,-0.23982701682712038
56099,51.81317992435223,-0.27187989677490854
56398,22.867165001170928,-0.27680619289453734
56699,9.478039355281057,-0.34872216616921614
56999,28.559154894088863,-0.6392795992102902
57298,0.16828870752196387,0.9791215132905726
57599,0.1728381715773092,0.980620099921065
57898,0.22527181949562683,0.9492804209070145
58199,0.1455182206512339,0.9837592337684059
58498,0.30868950408888085,0.9218129049782584
58799,0.3141875165007798,0.9098846673239939
59098,0.5720426632688613,0.7261942630432269
59399,0.558774394787275,0.7090864401276313
59699,0.5708779501974142,0.7576578601453913
59998,0.3786667876838742,0.8279194545989015
60299,0.31885451637126794,0.8420021497786048
60598,0.33238159136827666,0.8685899860688681
60899,0.27281800942317885,0.8709206643939302
61198,0.5478199342946275,0.4086692927286163
61499,0.5728005271857567,0.011734032250403925
61798,0.12915425130072886,0.9240288052207207
62099,0.21877680697769436,0.7278809542628758
62399,0.2241052330243821,0.808408994242638
62698,2.884836173878116,-0.34019048703416566
62999,0.3165281688073956,0.6363644778942203
63298,15.848787861608075,-0.3817737990092256
63599,2.368892601984414,-0.19778820026777932
63898,0.23088211751988924,0.7322164080604181
64199,0.15427894042442492,0.8854021061953349
64498,0.10048328640778938,0.949871736624819
64799,0.11349267194438774,0.9328616091517865
65099,0.09853951623309479,0.9545917948585103
65398,0.06966824022984269,0.9798120795309102
65699,0.060637273781649764,0.987152854538578
65998,0.07409563927529933,0.9774783908790093
66299,0.09585652820799777,0.9636179706488041
