,rmse,skill
299,0.4059550853511802,-0.7603228303727037
598,0.4275607332616385,-0.8978630875865714
899,0.3561667886964423,-0.535759519664007
1198,0.380185971338595,-0.7020691787049191
1499,0.37869886909062056,-0.4958951290318656
1798,0.46918331901821325,-0.7950885146341959
2099,4.513541852332069,-0.14096184742814732
2398,2.85355648286017,-0.23349465685872195
2699,1.650722589320907,-0.21201647892622555
2999,0.4560271603926425,-0.6492248146675523
3298,0.9660634300286635,-0.6215712426832571
3599,1.7281510018890753,-0.4475844741218742
3898,0.5177146267994384,-0.8751494547125054
4199,3.345609486598998,-0.3850543477126287
4498,0.6136320251214475,-1.1967164883808779
4799,0.5311094486349021,-0.827087842394187
5098,0.4857161804452715,-0.7881494486886969
5399,0.5063173341898188,-0.9034504255390763
5699,0.5101997461514685,-0.8563135619141502
5998,0.8424976910250033,-1.2921973662868766
6299,0.6873717000504662,-0.9178171516182705
6598,0.5508691642750033,-0.8666934946790639
6899,0.6093081003120404,-0.8444646035393502
7198,0.5457424649000033,-0.7847840484550679
7499,0.643225100240281,-0.8723876440382523
7798,0.6541063628351884,-0.8688582991061329
8099,0.7238867446870404,-0.9015259357505638
8399,0.6351417323212997,-0.8816499851093549
8698,0.6267097861453736,-0.8248940515744121
8999,0.5886546354995406,-0.7136785951541318
9298,0.5682306769462996,-0.6329486576734475
9599,0.5940475469231514,-0.6766074893587535
9898,0.6491866149416701,-0.7491883843909866
10199,0.6219458794370404,-0.7289799488328519
10498,0.6423790885736144,-0.758643164952481
10799,0.6232218551061006,-0.7272564230957206
11099,0.6902193085944478,-0.8143360303006366
11398,0.6891533501407441,-0.8152812395630664
11699,0.8109667470203736,-0.9382266331762061
11998,0.820566819092133,-0.9667158705000223
12299,0.959686434777318,-1.053391722643238
12598,0.9887025604578734,-1.0335987496917634
12899,1.1695018825111143,-1.0917183155276438
13198,1.1110971431384293,-1.0604170090103322
13499,1.9659823958027813,-1.0954498851107242
13799,1.4956696311013924,-1.0836547113211714
14098,1.291819471293522,-1.072755769527637
14399,1.5731964623953738,-1.0821189043956
14698,1.5842374883884291,-1.1054853506099311
14999,1.849004053041207,-1.0829317729765693
15298,2.3002745705296332,-1.0208711121633045
15599,2.240418536325929,-1.098840339471018
15898,2.3145244785574106,-1.1085511751946013
16199,2.060742453193985,-1.080644649248411
16499,2.3054977329925963,-1.0515491442752376
16798,2.258824994471763,-0.9979469246999646
17099,2.296708215828244,-1.1304584679472716
17398,2.1857369994717626,-1.0314319390260378
17699,2.0537549047888923,-1.0024372319343655
17998,2.0421339452495406,-1.0331931666379668
18299,1.6956403489677792,-1.0214557073682475
18598,1.6451210105881495,-1.0321902757579822
18899,1.7382038480765756,-1.0509205657978535
19199,1.4654644335279645,-1.0212248581563443
19498,1.3120599012802794,-0.9858792192408119
19799,1.2531379461575942,-1.0939018154316105
20098,1.159972140240927,-1.0617121501881956
20399,1.6590180348150017,-0.7825829408867957
20698,0.9621879022531518,-0.9981370029730416
20999,1.0734845796631387,-1.1500628496220773
21298,0.9072474416446202,-1.034597742660968
21599,0.8755209596554652,-1.0106054833150333
21899,0.9021354679957427,-1.0175565347556526
22198,0.8858428080170849,-1.051862726865667
22499,0.8664862986328257,-1.0119004440185835
22798,0.7611904395628337,-0.9812557481037074
23099,0.8456107999795002,-1.0225414548840175
23398,0.7806005562410745,-1.0341872032440667
23699,0.9122297611392225,-1.1047796324650512
23998,0.7550715772821354,-0.9943917651400389
24299,0.9831672119974131,-1.0509092011951968
24599,0.6892975875219857,-1.0767982797093976
24898,0.7155159398275415,-1.021198957890943
25199,0.6666985911678192,-1.0082394397369185
25498,0.7043599951364765,-1.0909509488944718
25799,0.7078336186470788,-1.1759770945263588
26098,0.6254923545799492,-1.0991827011789703
26399,0.70315811963319,-1.1736793949660487
26698,0.6741927822393999,-1.0940957578087538
26999,0.6417628835380114,-1.0858740716711734
27299,0.6488781800359678,-1.2051678321916888
27598,0.7033188794130112,-1.0209888420393574
27899,0.6660284357231965,-1.0573398046549287
28198,0.6195756392373566,-1.0264232337062782
28499,0.6264544690727548,-1.0473633800731745
28798,0.5758923274431038,-1.1489596180099246
29099,0.7286013367210598,-1.0971660540148611
29398,0.6702615835981964,-1.1533784708939678
29699,0.6765757681607177,-1.0509987114631425
29999,0.718603278142178,-0.9945322390190496
30298,0.6570147922926409,-1.0252969561828547
30599,0.7120730729106965,-1.0228971746410345
30898,0.7227062800912519,-0.9743914439794685
31199,0.6113374695495852,-1.1422643069983298
31498,0.6726605853366224,-1.0489325033031212
31799,0.6063000834755112,-1.1056747651436627
32098,0.5881401744199556,-1.0156006433987574
32399,0.5546751956653262,-1.2118950907609056
32699,0.597394158892178,-1.061177795070055
32998,0.6343983459593076,-1.0408717057856118
33299,0.6313618624477335,-1.0281962877179884
33598,1.0855180208019002,-0.6214742615545692
33899,0.6025330739731964,-1.0274270910837253
34198,0.6698973262694927,-1.0265470596859463
34499,1.5973120486525056,-0.7949991616734902
34798,0.6660420772023632,-1.123736116587387
35099,0.5441431925032889,-1.1812590821896682
35399,0.47241663731115946,-1.240536846350751
35698,0.6445538009384744,-0.7622630681532334
35999,5.613100301022895,-0.21921785699202734
36298,2.2774840399383316,-0.5305513543540583
36599,1.4483743601259742,-0.5907531980130292
36898,0.42141251348245573,-1.165534163768715
37199,8.699844640479,-0.2969264931713862
37498,0.7704299013204187,-0.784967742106564
37799,1.1815428058669906,-0.4576854435334936
38099,1.5022203569465757,-0.2635650561753746
38398,0.6382071227023631,-0.7185658310710499
38699,0.5156063389708817,-1.0185591437421926
38998,0.7367413652972705,-0.937978142710731
39299,98.14744687536565,-0.5079415741417723
39598,0.3888548272347705,-0.9300537806650617
39899,0.3996789956352335,-0.8562703302863341
40198,0.3843485528458817,-0.9197679143375743
40499,0.43889542890143723,-0.6608166272417504
40799,0.3767893585426409,-0.8089399152704404
41098,0.4033033150773632,-0.842571531821551
41399,0.41201962905421496,-0.9720092978334274
41698,0.4280957986352335,-0.8014084520668612
41999,0.4383331408134742,-0.8646650892366496
42298,0.41977396631115943,-0.8426792150681992
42599,0.5648619273870396,-1.0514985270400352
42898,0.44126542019953957,-0.8619829016960214
43199,0.4245322562041691,-0.8207744391725391
43499,0.4116001108500025,-0.7279739426981666
43798,0.4087378168708358,-0.7957954189702479
44099,0.7717510940080066,-1.035765000481669
44398,40.57590977153744,-0.18187236159960385
44699,0.3664870917267462,-0.5898797181507369
44998,0.4778093750774365,-1.3471410343337675
45299,0.3517407853737328,-0.5669156597574563
45598,0.354268571800912,-0.6168103751562144
45899,0.3735784788197018,-0.6698871172537404
46199,0.4019506182452617,-0.5394550190385878
46498,0.3856809036389659,-0.5349714903088942
46799,0.4031715738678569,-0.5546868473130031
47098,0.4050129114074843,-0.5799590557531158
47399,0.4719884499746139,-1.1020783179927998
47698,0.5189208663679469,-1.3079529884202898
47999,0.49387078456933586,-1.222276283356667
48298,0.7964474568147062,-0.6879097252265076
48599,0.6155679456549839,-1.2553351548430256
48899,1.0204002512010082,-0.5528009603317443
49198,1.4492250106894342,-0.9376924357179106
49499,0.9603868333074106,-1.0969766032059507
49798,1.5178637168236144,-0.5811742972969911
50099,3.008982042339818,-0.3446883807133472
50398,3.6753548102055587,-0.304006377749918
50699,6.224508360960188,-0.23644945983205146
50998,6.712743594006486,-0.25824106112908884
51299,9.040540968181388,-0.20538461530288887
51599,7.602585317374541,-0.236616368710602
51898,3.8785907804879654,-0.33294609123096275
52199,9.841104380357315,-0.24990582498226388
52498,9.60608900951935,-0.2622318238418142
52799,11.363477029426756,-0.34946926810881584
53098,13.89196495614638,-0.3537349306526454
53399,10.12130042366287,-0.34712834427912354
53698,23.496877872712478,-0.30846720933770166
53999,42.177849771171196,-0.20190084846549983
54299,65.62736136035868,-0.26826343911437633
54598,89.76898082077537,-0.21806095591732877
55198,1.1789393776226902,-0.19920774307037226
55499,1.5369795967035063,-0.28255537450278223
55798,78.60760208581702,-0.26062479110558834
56099,53.287165757742954,-0.29553948672443964
56398,23.6240909135512,-0.3186043430367871
56699,10.329156244232966,-0.4926006271334893
56999,30.26096877073,-0.7484983179656772
57298,1.9279669490689852,-1.1016560364530794
57599,2.1175401264115776,-1.1504548587235348
57898,2.2987612091106513,-1.1806461031265054
58199,2.2531733410458368,-1.1253605004502787
58498,2.3597541395203736,-1.1151525580537585
58799,2.2325619326986144,-1.097090055222509
59098,2.2471826339000036,-1.0747992234008423
59399,2.2766955185088,-1.1457700161652458
59699,2.063431962846763,-1.1436348537907013
59998,1.7981871488583367,-1.0624698834856048
60299,1.6006733914717626,-1.019286589538269
60598,1.4476243547703735,-0.998293626045869
60899,1.1789465099347256,-0.8609898723652611
61198,1.470456931318985,-1.7211097868547474
61499,1.291474017152318,-1.2645624166039364
61798,0.7235556956939848,-0.5426446737933515
62099,0.844543151492596,-0.9223593753408537
62399,0.637593321027318,-0.41899305849539203
62698,3.557735465214818,-0.4725023135429729
62999,0.6833099847865775,-0.45290671642494695
63298,16.652344461292028,-0.4208629399470605
63599,3.141914407846841,-0.4714506126955722
63898,0.8657696326824896,-0.858503738430896
64199,0.7803378215389711,-0.8889926823941374
64498,0.6800616847380453,-0.5724729020997947
64799,0.76248786455286,-0.9218743039970936
65099,0.6965603742843416,-0.7251842000219839
65398,0.6379731248144341,-0.5692268307474999
65699,0.618675807173416,-0.5523603535605213
65998,0.6168790467660085,-0.5987273128916766
66299,0.5806648076826754,-0.5693516551123035
66598,0.5543188045394287,-0.6185392482172591
66899,0.5718792628564832,-0.6797002643971757
67198,1.0824876638680572,-1.0372838766786985
67499,0.5754699434025038,-0.7506757775691413
67799,0.5364437293423185,-0.6875582939327733
68098,0.508488227620743,-0.7360322390265401
68399,0.4779662370075882,-0.744231536588273
68698,0.5045217506023172,-0.8323952591407013
68999,0.5983082298615767,-0.8872342340995867
69298,0.6184122083754655,-0.9755035293752476
69599,0.605910638343308,-1.0496958040141622
69898,0.6008313299104591,-0.9274684543517728
70199,0.5736633092714771,-0.886943521796131
70499,0.5715868827830513,-0.8717902597157239
70798,2.611198861478707,-1.4962744436160689
71099,0.6617022228105576,-1.006572282621398
71398,0.7444380364724088,-0.9348074122460119
71699,0.7149272454772243,-0.9960391049256943
71998,0.7244343941114835,-0.9517191309675399
72299,0.7421037257943539,-0.9719054307686614
72598,0.705215452937325,-0.9719490328461364
