,rmse,skill
299,0.4278580760541818,-0.5237432455839848
598,0.4902785485827114,-0.892356262464232
899,0.4211858607701413,-0.5975272471997892
1198,0.447092928122886,-0.7057496614851133
1499,0.49389212012936273,-0.7336335296740049
1798,0.5338246822990879,-0.8978216204130673
2099,4.562291441932796,-0.14156358655211032
2398,2.96730121163665,-0.23419887392370686
2699,1.7424540892078024,-0.212467584538774
2999,0.5574990117907599,-0.8411517627678564
3298,1.0661726594232797,-0.65651245520766
3599,1.8447378790810294,-0.4611170292756337
3898,0.6144277498859325,-1.0752531544512243
4199,3.4798847706497162,-0.3932570435707812
4498,0.6985821653565135,-1.287456775124498
4799,0.6260453120046686,-1.003829293248577
5098,0.5665746502537685,-0.9132538579508847
5399,0.5208769163269407,-0.7239179389473838
5699,0.5337509436328164,-0.689695399154741
5998,0.8707775174476314,-1.1434306452906848
6299,0.7154443959874834,-0.816258614348774
6598,0.579122968415115,-0.7358549819376219
6899,0.6373807962490576,-0.7189879665679433
7198,0.5742376199406386,-0.6513933227368822
7499,0.6712978705707078,-0.7403185958408238
7798,0.6822288751031759,-0.7498164218333556
8099,0.7520233473022501,-0.7994822474471448
8399,0.6633654139179908,-0.7734010342445201
8698,0.6549646772929907,-0.7246090176381805
8999,0.6177809630070786,-0.6403892594756373
9298,0.5977433297737372,-0.5654930171099477
9599,0.6228608587964306,-0.6282664483555391
9898,0.6775797952328054,-0.6951859976210537
10199,0.6510849452501342,-0.6825276550453723
10498,0.6723369667107824,-0.6881843015045352
10799,0.6536271339353195,-0.6605432543080345
11099,0.7191416120880972,-0.7437150587995374
11398,0.7184150184445787,-0.7365111402076094
11699,0.8394607611170648,-0.8460455855463103
11998,0.8490812445036391,-0.8726865882723425
12299,0.9882001583138241,-0.9558115439643764
12598,1.0171724125360462,-0.9237128780576318
12899,1.1979220882466943,-0.9908961651533397
13198,1.139507039665676,-0.9522901435135729
13499,1.9943495896957688,-1.0476260210049038
13799,1.5240276372675277,-0.9950848257103897
14098,1.320175312955028,-0.9702621086754339
14399,1.601533190603176,-0.9898126560365341
14698,1.6125556910916021,-1.0179701440004063
14999,1.877329285512898,-1.0042854530168412
15298,2.3285829780707683,-0.9564220575274667
15599,2.2687213226911394,-1.031454652778164
15898,2.342787022496695,-1.040547961734866
16199,2.0889732475823424,-1.0074780332650506
16499,2.333711244589287,-0.9869315328066048
16798,2.286969542878639,-0.9334514157032732
17099,2.3248537624943797,-1.061287289605195
17398,2.213831095114859,-0.963543093893229
17699,2.08182760072591,-0.9290192519798146
17998,2.070206641186558,-0.9610051454744757
18299,1.7236688742282245,-0.9332262377988405
18598,1.6731233071216338,-0.9406963620459825
18899,1.7662666747259097,-0.9677303633834631
19199,1.4937338151999462,-0.9272613006845358
19498,1.340683433878187,-0.8832514001335285
19799,1.2821410722740199,-0.9860075411450739
20098,1.18920853302402,-0.9518901965619913
20399,1.6885429491145598,-0.7193567756546246
20698,0.9938310705043119,-0.8680701704672167
20999,1.105088901363449,-1.0355813747851874
21298,0.9390232278600058,-0.9033521054454192
21599,0.9058917651354689,-0.8748656367648204
21899,0.9321389790313022,-0.8873537477626721
22198,0.913237118662648,-0.9203098726208212
22499,0.8944187148339444,-0.8809790639759567
22798,0.7848494041881111,-0.8306751422252701
23099,0.8689220766418148,-0.8892429643561632
23398,0.8024500764410246,-0.8809242348524586
23699,0.9352041919682037,-0.9778476108210636
23998,0.7736742816187728,-0.8493875728713574
24299,1.0030034100102894,-0.9366966842751367
24599,0.7041380014641698,-0.9141800968310776
24898,0.7290851181494641,-0.872669958570073
25199,0.6763111152815023,-0.8501024352036053
25498,0.7099128426864859,-0.9429816265892399
25799,0.7122043952771357,-1.0318104672468253
26098,0.628253929307718,-0.941417238980063
26399,0.7060400026618846,-1.0417142602478493
26698,0.6723790334983949,-0.9464885172389923
26999,0.6401149334678127,-0.9371939872282367
27299,0.64835469106272,-1.048881406272073
27598,0.7019122848983683,-0.8961063918876044
27899,0.6610486495418867,-0.9176612197959455
28198,0.6195771422563024,-0.8987977515005119
28499,0.6254805324553766,-0.9071607397897277
28798,0.574150890337212,-1.0079058029463228
29099,0.7362625887956543,-0.9935713031654969
29398,0.6658423275094795,-1.0322162312989525
29699,0.6748275508130126,-0.9371164071844422
29999,0.7112851053867941,-0.893865519129738
30298,0.6473703606248843,-0.914395718715771
30599,0.7033929459886461,-0.9205301306139764
30898,0.7121796926475225,-0.8829295384761215
31199,0.5991495371984484,-1.0201816138541067
31498,0.6624711497447445,-0.9364893259242195
31799,0.5947122552910409,-0.9801095408930565
32098,0.5773419277169669,-0.9061705998260541
32399,0.5445476285919668,-1.0604250753689857
32699,0.5888883103373372,-0.9392190276513463
32998,0.6260956331077911,-0.9394237897896094
33299,0.6206468787077075,-0.9083707079124279
33598,1.07240110531398,-0.5673557981241124
33899,0.5948247356587171,-0.9126787723450953
34198,0.6608305934553927,-0.9080298218008427
34499,1.6051726677291258,-0.7287498890545492
34798,0.6652951368417876,-0.9904580684428346
35099,0.5401957222535154,-1.0004015606789691
35399,0.4703961476077912,-1.0795201041447489
35698,0.6631195739062933,-0.6567703751749425
35999,5.654238590192586,-0.20535530140996672
36298,2.3029547887154354,-0.48060292447005426
36599,1.4540692681960246,-0.5137832382943894
36898,0.41700692887168,-0.9727429833995442
37199,8.703590676606899,-0.285618134838278
37498,0.754848880450763,-0.5900412085579145
37799,1.1846437306730562,-0.37530195917562037
38099,1.503938064071815,-0.2069063287771451
38398,0.6300735144437097,-0.5271960783239447
38699,0.5031855171290038,-0.7366272542141015
38998,0.7242834688527272,-0.7238244539724759
39299,98.1922018395666,-0.5072938932616271
39598,0.3771135422806269,-0.7243998147807531
39899,0.3931758893847936,-0.6923297688514505
40198,0.37513705678062687,-0.7462021064206503
40499,0.43146734432218464,-0.4483617826172628
40799,0.3652763125606105,-0.6404248905606675
41098,0.3916634044744914,-0.6667876073453867
41399,0.4032718722939358,-0.7910181204892164
41698,0.4231993994629173,-0.627776459136967
41999,0.4352055233874629,-0.6880604128572636
42298,0.41701569269036765,-0.6709864565626535
42599,0.570985831940585,-0.8592296837400872
42898,0.444800669780863,-0.6877719940864082
43199,0.43113243135030743,-0.6614153131770213
43499,0.4297211176017369,-0.5873179285806489
43798,0.4235551516411827,-0.6546022093276305
44099,0.7967459304228285,-0.9678159225785079
44398,40.67922553516859,-0.18150251717543098
44699,0.3774807091124073,-0.4748653399447902
44998,0.49962916761776366,-1.2221719816976457
45299,0.36907752645427394,-0.4741906371329705
45598,0.3783879808816526,-0.5479621758426583
45899,0.40049022652662436,-0.6234239263556409
46199,0.43365233751042065,-0.5130110702761355
46498,0.4174364981979206,-0.5166591484941272
46799,0.43473521535532794,-0.5186950432716717
47098,0.4367449070729206,-0.5503307406185678
47399,0.5038535384687539,-1.0847603843606293
47698,0.5506900821516243,-1.2890478887816883
47999,0.5254616290474576,-1.2031890126708888
48298,0.8281007582881985,-0.6778452177276104
48599,0.6468270068275503,-1.2648492979947221
48899,1.0513449985930974,-0.5487882065107925
49198,1.481072391958918,-0.9024813535280789
49499,0.9903655927852273,-1.0864793234950945
49798,1.5469845586266946,-0.5687460242020026
50099,3.039334028957713,-0.33696662609591366
50398,3.7058288125017733,-0.2977440317011537
50699,6.256042370719367,-0.23308962843481495
50998,6.744596221386034,-0.2544058384775827
51299,9.073186224511034,-0.20329729092496085
51599,7.6349567286661255,-0.23382216089438268
51898,3.9086382328095644,-0.3283038546407586
52199,9.874127769372144,-0.24751268050146824
52498,9.638948676737884,-0.25958817627044284
52799,11.399023203867518,-0.34282220829267707
53098,13.9310173894277,-0.35029806404572805
53399,10.158055295881402,-0.34258271880567914
53698,23.53988734703187,-0.30602921258045535
53999,42.22260473537214,-0.201279387756917
54299,65.67211632455965,-0.2676354942443846
54598,89.81373578497632,-0.2177644027268213
54899,,
55198,1.1133010593001005,-0.11833979542200423
55499,1.4581156330182945,-0.20816482030756456
55798,78.652357050018,-0.2595551935913054
56099,53.33192072194391,-0.29393008363962037
56398,23.673528009170433,-0.3157939284319733
56699,10.370124026020292,-0.48241333337255443
56999,30.293066697714657,-0.7445816697765251
57298,1.956538457026787,-1.0470481941455483
57599,2.1463075503647504,-1.098345644614223
57898,2.3276065270221573,-1.1290263369197215
58199,2.282008990198083,-1.0746625886271461
58498,2.3886582375985466,-1.065766558446878
58799,2.2614750007166022,-1.044752170584022
59098,2.276197967894843,-1.023015250517088
59399,2.30567104774438,-1.0967162893719893
59699,2.0924345635360466,-1.0998359446418684
59998,1.82707476242725,-1.0113203984555237
60299,1.6295204285638238,-0.9710303529072031
60598,1.476412245096602,-0.9535103963072096
60899,1.2076478664573427,-0.8314220211175603
61198,1.4992950336081763,-1.6911609135668906
61499,1.320165675938824,-1.2475283140356859
61798,0.7521484457490093,-0.5936258410089361
